WWTP name,Latitude,Longitude,Capacity (p.e),N kg/per year,country,province,nuts2_id,country_code,P kg/per year
ORTAFFA2,42.58049705,2.930940643,2500,10800,France,Languedoc-Roussillon,FRJ1,FR,1800
PALAU DEL VIDRE,42.57790986,2.977265069,4700,20304,France,Languedoc-Roussillon,FRJ1,FR,3384
PERPIGNAN,42.70852252,2.918438807,299100,1292112,France,Languedoc-Roussillon,FRJ1,FR,215352
PEYRESTORTES,42.75791688,2.855212696,2700,11664,France,Languedoc-Roussillon,FRJ1,FR,1944
PEZILLA LA RIVIERE,42.69000244,2.779330476,3150,13608,France,Languedoc-Roussillon,FRJ1,FR,2268
PIA NOUVELLE,42.74739735,2.926204304,12000,51840,France,Languedoc-Roussillon,FRJ1,FR,8640
POLLESTRES NOUVELLE,42.6453054,2.886023385,9500,41040,France,Languedoc-Roussillon,FRJ1,FR,6840
PONTEILLA,42.62289218,2.8315537,4500,19440,France,Languedoc-Roussillon,FRJ1,FR,3240
NOUVELLE PORT-VENDRES,42.51414147,3.114121702,32000,138240,France,Languedoc-Roussillon,FRJ1,FR,23040
PRADES NOUVELLE,42.63159512,2.430404465,15000,64800,France,Languedoc-Roussillon,FRJ1,FR,10800
RIVESALTES,42.77208617,2.892133697,14000,60480,France,Languedoc-Roussillon,FRJ1,FR,10080
SAINT-ANDRE,42.56328274,2.974741242,17000,73440,France,Languedoc-Roussillon,FRJ1,FR,12240
ST CYPRIEN,42.62708799,2.989444725,76667,331201.44,France,Languedoc-Roussillon,FRJ1,FR,55200.24
SAINT FELIU D'AVALL2,42.68497587,2.739084872,5000,21600,France,Languedoc-Roussillon,FRJ1,FR,3600
SAINT-HIPPOLYTE NOUVELLE STEU,42.78719785,2.971958225,4667,20161.44,France,Languedoc-Roussillon,FRJ1,FR,3360.24
SAINT-JEAN-PLA-DE-CORTS NOUVELLE,42.50970814,2.809256627,5200,22464,France,Languedoc-Roussillon,FRJ1,FR,3744
SAINT LAURENT DE LA SALANQUE2,42.76856169,3.004503309,16000,69120,France,Languedoc-Roussillon,FRJ1,FR,11520
STE MARIE LA MER,42.71629464,3.008047468,25000,108000,France,Languedoc-Roussillon,FRJ1,FR,18000
SAINT PAUL   DE FENOUILLET,42.80439172,2.498832189,3833,16558.56,France,Languedoc-Roussillon,FRJ1,FR,2759.76
LA CABANASSE2,42.50226592,2.123032233,6000,25920,France,Languedoc-Roussillon,FRJ1,FR,4320
SALEILLES2,42.65540257,2.964043471,9700,41904,France,Languedoc-Roussillon,FRJ1,FR,6984
SALSES,42.83762819,2.923621559,5000,21600,France,Languedoc-Roussillon,FRJ1,FR,3600
TORREILLES,42.76934206,3.020698412,15000,64800,France,Languedoc-Roussillon,FRJ1,FR,10800
TROUILLAS2,42.61631167,2.815468804,4000,17280,France,Languedoc-Roussillon,FRJ1,FR,2880
CORNEILLA DE CONFLENT - VERNET-LES-BAINS,42.57004241,2.374934061,8100,34992,France,Languedoc-Roussillon,FRJ1,FR,5832
VILLELONGUE-DELS-MONTS2,42.55584884,2.890368787,14400,62208,France,Languedoc-Roussillon,FRJ1,FR,10368
VILLEMOLAQUE,42.59227767,2.84769068,5000,21600,France,Languedoc-Roussillon,FRJ1,FR,3600
VILLENEUVE DE LA RAHO,42.62816881,2.926123869,8000,34560,France,Languedoc-Roussillon,FRJ1,FR,5760
VINCA2,42.64778884,2.520529699,7000,30240,France,Languedoc-Roussillon,FRJ1,FR,5040
ANSE,45.93844816,4.721856097,15000,64800,France,Rhône-Alpes,FRK2,FR,10800
BEAUJEU,46.14388889,4.601250558,2900,12528,France,Rhône-Alpes,FRK2,FR,2088
BELLEVILLE - 69 - SAÔNE BEAUJOLAIS,46.10468635,4.752784714,25650,110808,France,Rhône-Alpes,FRK2,FR,18468
BESSENAY,45.77535081,4.57173867,2500,10800,France,Rhône-Alpes,FRK2,FR,1800
CHASSELAY (69),45.89096164,4.783525007,4280,18489.6,France,Rhône-Alpes,FRK2,FR,3081.6
CHATILLON D' AZERGUES,45.87203892,4.649394171,14000,60480,France,Rhône-Alpes,FRK2,FR,10080
CHAZAY D'AZERGUES LE MOULIN,45.87167904,4.715323022,4083,17638.56,France,Rhône-Alpes,FRK2,FR,2939.76
COURZIEU,45.75361381,4.550547791,3467,14977.44,France,Rhône-Alpes,FRK2,FR,2496.24
DOMMARTIN-LISSIEU,45.8433446,4.724674828,2967,12817.44,France,Rhône-Alpes,FRK2,FR,2136.24
FONTAINES SUR SAÔNE,45.83163385,4.852733352,30000,129600,France,Rhône-Alpes,FRK2,FR,21600
GIVORS,45.57291781,4.799983349,89733,387646.56,France,Rhône-Alpes,FRK2,FR,64607.76
LANCIE,46.17009742,4.74272739,5333,23038.56,France,Rhône-Alpes,FRK2,FR,3839.76
FLEURIEUX-SUR-L'ARBRESLE - LE BUVET,45.83998245,4.665420344,9000,38880,France,Rhône-Alpes,FRK2,FR,6480
LUCENAY,45.91561032,4.713877356,3300,14256,France,Rhône-Alpes,FRK2,FR,2376
LYON - PIERRE BÉNITE,45.69251101,4.834823381,950000,4104000,France,Rhône-Alpes,FRK2,FR,684000
LYON - SAINT FONS,45.69117648,4.84868549,983333,4247998.56,France,Rhône-Alpes,FRK2,FR,707999.76
VILLEURBANNE (FEYSSINE),45.78751162,4.889376137,300000,1296000,France,Rhône-Alpes,FRK2,FR,216000
JONAGE,45.7954068,5.036703819,42667,184321.44,France,Rhône-Alpes,FRK2,FR,30720.24
MEYZIEU,45.79121289,4.995653601,33300,143856,France,Rhône-Alpes,FRK2,FR,23976
MARCY-L'ETOILE,45.78111839,4.720904087,1450,6264,France,Rhône-Alpes,FRK2,FR,1044
MESSIMY - VALLEE DU GARON,45.69798005,4.697392376,12000,51840,France,Rhône-Alpes,FRK2,FR,8640
MORANCE,45.90054142,4.725729105,5500,23760,France,Rhône-Alpes,FRK2,FR,3960
NEUVILLE SUR SAÔNE,45.86728196,4.838587589,34100,147312,France,Rhône-Alpes,FRK2,FR,24552
POMMIERS-LE CARRY,45.97361681,4.691643151,5500,23760,France,Rhône-Alpes,FRK2,FR,3960
PONTCHARRA - LES ARTHAUDS,45.87439291,4.518704042,9200,39744,France,Rhône-Alpes,FRK2,FR,6624
QUINCIEUX  - LE BOURG,45.91742387,4.773851033,2700,11664,France,Rhône-Alpes,FRK2,FR,1944
SAIN BEL,45.81780691,4.607030685,5000,21600,France,Rhône-Alpes,FRK2,FR,3600
SAVIGNY 2,45.81479641,4.583603836,2200,9504,France,Rhône-Alpes,FRK2,FR,1584
SOURCIEUX-LES-MINES,45.80101184,4.615684736,2163,9344.16,France,Rhône-Alpes,FRK2,FR,1557.36
ST ETIENNE DES OULLIERES,46.06090667,4.678092227,32400,139968,France,Rhône-Alpes,FRK2,FR,23328
SAINTE-FOY-L'ARGENTIERE,45.71171427,4.477533334,5800,25056,France,Rhône-Alpes,FRK2,FR,4176
SAINT-GEORGES-DE-RENEINS,46.05606311,4.735398783,9900,42768,France,Rhône-Alpes,FRK2,FR,7128
SAINT-GERMAIN-AU-MONT-D'OR,45.88961902,4.80512532,3833,16558.56,France,Rhône-Alpes,FRK2,FR,2759.76
ST LAURENT DE CHAMOUSSET,45.73290944,4.464878731,3200,13824,France,Rhône-Alpes,FRK2,FR,2304
SAINT SYMPHORIEN SUR COISE,45.62362389,4.442029852,18217,78697.44,France,Rhône-Alpes,FRK2,FR,13116.24
TARARE,45.88869143,4.453218612,74417,321481.44,France,Rhône-Alpes,FRK2,FR,53580.24
VILLEFRANCHE SUR SAONE,45.98656495,4.738298209,130000,561600,France,Rhône-Alpes,FRK2,FR,93600
VILLIE MORGON,46.15763027,4.697005827,2900,12528,France,Rhône-Alpes,FRK2,FR,2088
COLOMBIER SAUGNIEU,45.7212171,5.140764332,3000,12960,France,Rhône-Alpes,FRK2,FR,2160
BREUCHES,47.79571228,6.303176564,2700,11664,France,Franche-Comté,FRC2,FR,1944
CHENEBIER,47.63955065,6.725525945,2300,9936,France,Franche-Comté,FRC2,FR,1656
FOUGEROLLES HAUTE SAONE,47.88422471,6.365570058,3750,16200,France,Franche-Comté,FRC2,FR,2700
GRAY,47.44784698,5.574341532,20800,89856,France,Franche-Comté,FRC2,FR,14976
HERICOURT NOUVELLE,47.56717209,6.769009084,18917,81721.44,France,Franche-Comté,FRC2,FR,13620.24
JUSSEY,47.81557642,5.925984973,2100,9072,France,Franche-Comté,FRC2,FR,1512
LURE,47.68310952,6.484279668,27000,116640,France,Franche-Comté,FRC2,FR,19440
LUXEUIL-LES-BAINS NOUVELLE,47.79571921,6.35710713,19500,84240,France,Franche-Comté,FRC2,FR,14040
MARNAY - NOUVELLE,47.28463873,5.762036529,3333,14398.56,France,Franche-Comté,FRC2,FR,2399.76
MELISEY,47.74910218,6.563288231,2800,12096,France,Franche-Comté,FRC2,FR,2016
PORT-SUR-SAONE,47.67486809,6.041248002,6080,26265.6,France,Franche-Comté,FRC2,FR,4377.6
VESOUL NOUVELLE,47.64840719,6.101071347,65150,281448,France,Franche-Comté,FRC2,FR,46908
RIOZ-NOUVELLE,47.41230312,6.062771733,5000,21600,France,Franche-Comté,FRC2,FR,3600
RONCHAMP,47.69685481,6.604422353,12000,51840,France,Franche-Comté,FRC2,FR,8640
SAINT-LOUP-SUR-SEMOUSE,47.87988851,6.259139602,5850,25272,France,Franche-Comté,FRC2,FR,4212
VILLERSEXEL,47.5544206,6.424737663,3000,12960,France,Franche-Comté,FRC2,FR,2160
BUXY,46.71027357,4.709416747,3000,12960,France,Bourgogne,FRC1,FR,2160
CHAGNY,46.91644424,4.759894952,5800,25056,France,Bourgogne,FRC1,FR,4176
CHALON SUR SAONE-PORT BAROIS,46.77093576,4.848097223,86666,374397.12,France,Bourgogne,FRC1,FR,62399.52
CHALON SUR SAONE-CRISSEY-SAONEOR,46.80770464,4.864540499,30400,131328,France,Bourgogne,FRC1,FR,21888
CLUNY,46.44070561,4.669510201,6700,28944,France,Bourgogne,FRC1,FR,4824
COUCHES NINIOLLES,46.86519126,4.603329242,2000,8640,France,Bourgogne,FRC1,FR,1440
CRECHES SUR SAONE,46.24326671,4.796826308,19200,82944,France,Bourgogne,FRC1,FR,13824
DIGOIN,46.48506155,3.979470479,17300,74736,France,Bourgogne,FRC1,FR,12456
DRACY LE FORT,46.79510115,4.77603351,4500,19440,France,Bourgogne,FRC1,FR,3240
FUISSE BOURG,46.28426226,4.753221663,9500,41040,France,Bourgogne,FRC1,FR,6840
GIVRY,46.77807977,4.760203357,9500,41040,France,Bourgogne,FRC1,FR,6840
LOUHANS,46.63532301,5.204721274,25000,108000,France,Bourgogne,FRC1,FR,18000
MONTBELLET,46.4796966,4.900642554,3550,15336,France,Bourgogne,FRC1,FR,2556
MACON,46.28732181,4.822815065,147500,637200,France,Bourgogne,FRC1,FR,106200
DAVAYE BOURG,46.30133778,4.762670646,7068,30533.76,France,Bourgogne,FRC1,FR,5088.96
MERCUREY,46.82398558,4.745332889,5400,23328,France,Bourgogne,FRC1,FR,3888
PRISSE,46.3119062,4.757214067,4500,19440,France,Bourgogne,FRC1,FR,3240
RULLY,46.87425103,4.762870396,9200,39744,France,Bourgogne,FRC1,FR,6624
SAINT SYMPHORIEN D'ANCELLES,46.18933408,4.772013022,18000,77760,France,Bourgogne,FRC1,FR,12960
SENNECEY LE GRAND VIEL MOULIN,46.64876119,4.876942075,3000,12960,France,Bourgogne,FRC1,FR,2160
TOURNUS,46.55115543,4.919729876,10500,45360,France,Bourgogne,FRC1,FR,7560
FLEURVILLE-VIRE,46.43754508,4.872166943,2217,9577.44,France,Bourgogne,FRC1,FR,1596.24
LA BRIDOIRE AIGUEBELETTE,45.54133079,5.752665056,9920,42854.4,France,Rhône-Alpes,FRK2,FR,7142.4
LA LÉCHÈRE - AIGUEBLANCHE,45.54254837,6.467886003,25000,108000,France,Rhône-Alpes,FRK2,FR,18000
AILLON LE JEUNE,45.62340699,6.081956116,4100,17712,France,Rhône-Alpes,FRK2,FR,2952
AIME LA PLAGNE,45.54869788,6.628439737,59500,257040,France,Rhône-Alpes,FRK2,FR,42840
AITON2,45.56440907,6.237022323,2800,12096,France,Rhône-Alpes,FRK2,FR,2016
AIX-LES-BAINS,45.70105493,5.893980705,90000,388800,France,Rhône-Alpes,FRK2,FR,64800
ALBENS,45.77213421,5.94890238,3000,12960,France,Rhône-Alpes,FRK2,FR,2160
ALBERTVILLE-GILLY,45.64784265,6.33737768,46000,198720,France,Rhône-Alpes,FRK2,FR,33120
LA BATHIE,45.64649519,6.437221324,8000,34560,France,Rhône-Alpes,FRK2,FR,5760
BEAUFORT SUR DORON,45.71909862,6.511145615,33330,143985.6,France,Rhône-Alpes,FRK2,FR,23997.6
BELLENTRE-2,45.5673487,6.717484979,27617,119305.44,France,Rhône-Alpes,FRK2,FR,19884.24
BESSANS,45.31796948,6.987047199,5500,23760,France,Rhône-Alpes,FRK2,FR,3960
BOURGET DU LAC -SUD,45.64703409,5.86512808,10000,43200,France,Rhône-Alpes,FRK2,FR,7200
BOURG SAINT MAURICE,45.59921749,6.756480527,61950,267624,France,Rhône-Alpes,FRK2,FR,44604
SAINT BON TARENTAISE VANOISE,45.44341148,6.617029114,65333,282238.56,France,Rhône-Alpes,FRK2,FR,47039.76
CHAMBÉRY,45.58972823,5.89738168,258750,1117800,France,Rhône-Alpes,FRK2,FR,186300
CHAMOUSSET PONT ROYAL,45.56102359,6.198207947,3000,12960,France,Rhône-Alpes,FRK2,FR,2160
LES DESERTS - LA FECLAZ,45.6384927,5.992486766,2500,10800,France,Rhône-Alpes,FRK2,FR,1800
VILLAREMBERT - LE CORBIER,45.2432761,6.283193889,19367,83665.44,France,Rhône-Alpes,FRK2,FR,13944.24
MODANE,45.20096412,6.601462806,29700,128304,France,Rhône-Alpes,FRK2,FR,21384
LA GIETTAZ,45.85380794,6.499303482,3900,16848,France,Rhône-Alpes,FRK2,FR,2808
LANSLEBOURG,45.28510823,6.860137983,16000,69120,France,Rhône-Alpes,FRK2,FR,11520
MONTMÉLIAN,45.47328289,6.018664206,20000,86400,France,Rhône-Alpes,FRK2,FR,14400
MOUTIERS - SALINS,45.4901338,6.517165312,37500,162000,France,Rhône-Alpes,FRK2,FR,27000
NOTRE-DAME-DU-CRUET -SIEPAB,45.36567363,6.306053737,18000,77760,France,Rhône-Alpes,FRK2,FR,12960
SAINT-GENIX-LES-VILLAGES,45.60536302,5.625453122,3800,16416,France,Rhône-Alpes,FRK2,FR,2736
SAINT JEAN DE MAURIENNE,45.28702875,6.351867698,27500,118800,France,Rhône-Alpes,FRK2,FR,19800
LES MENUIRES,45.32953599,6.530184362,80000,345600,France,Rhône-Alpes,FRK2,FR,57600
SAINT MICHEL DE MAURIENNE,45.22377842,6.448981952,35000,151200,France,Rhône-Alpes,FRK2,FR,25200
SAINT-PIERRE-D'ALBIGNY,45.54264016,6.136165441,7200,31104,France,Rhône-Alpes,FRK2,FR,5184
SIVOMA SAINT JEAN D ARVES,45.19199621,6.289671873,17000,73440,France,Rhône-Alpes,FRK2,FR,12240
VAL D'AMBIN,45.25448196,6.796803525,6500,28080,France,Rhône-Alpes,FRK2,FR,4680
VAL D'ISÈRE,45.46380949,6.961953069,32000,138240,France,Rhône-Alpes,FRK2,FR,23040
YENNE,45.70668055,5.759198037,5000,21600,France,Rhône-Alpes,FRK2,FR,3600
ABONDANCE,46.28297026,6.700764423,26300,113616,France,Rhône-Alpes,FRK2,FR,18936
ALLONZIER LA CAILLE,46.01003626,6.121847583,12400,53568,France,Rhône-Alpes,FRK2,FR,8928
CRAN-GEVRIER - SILOE,45.91163805,6.106343464,234500,1013040,France,Rhône-Alpes,FRK2,FR,168840
GAILLARD-ANNEMASSE,46.177102,6.193735891,124000,535680,France,Rhône-Alpes,FRK2,FR,89280
ARENTHON,46.09802976,6.349936563,90000,388800,France,Rhône-Alpes,FRK2,FR,64800
BELLEVAUX,46.26640826,6.541658621,2500,10800,France,Rhône-Alpes,FRK2,FR,1800
BERNEX 2,46.35789903,6.670126699,5250,22680,France,Rhône-Alpes,FRK2,FR,3780
LE BIOT-COUVALOUP,46.2666087,6.622333146,3900,16848,France,Rhône-Alpes,FRK2,FR,2808
BONNEVILLE,46.0829886,6.397150142,53200,229824,France,Rhône-Alpes,FRK2,FR,38304
LES HOUCHES-CHAMONIX,45.89343912,6.789245588,65000,280800,France,Rhône-Alpes,FRK2,FR,46800
SALLENOVES,46.00299061,6.004844267,4000,17280,France,Rhône-Alpes,FRK2,FR,2880
ST JEAN DE SIXT- LA CLUSAZ,45.91811483,6.397557368,29000,125280,France,Rhône-Alpes,FRK2,FR,20880
MARIGNIER- CLUSES,46.07201543,6.492511048,70000,302400,France,Rhône-Alpes,FRK2,FR,50400
DOUVAINE,46.31020339,6.286836466,45000,194400,France,Rhône-Alpes,FRK2,FR,32400
FETERNES-CORNALES,46.3657257,6.539517158,5200,22464,France,Rhône-Alpes,FRK2,FR,3744
FRANGY-LES PLATS,46.02150537,5.910058024,3000,12960,France,Rhône-Alpes,FRK2,FR,2160
GRAND-BORNAND ST JEAN DE SIXT - GRAND BORNE,45.92978136,6.407331719,21000,90720,France,Rhône-Alpes,FRK2,FR,15120
MAGLAND 2,46.03324796,6.609825434,4350,18792,France,Rhône-Alpes,FRK2,FR,3132
MARLENS-CHAMPS FROIDS,45.76375026,6.362499793,15000,64800,France,Rhône-Alpes,FRK2,FR,10800
PRAZ SUR ARLY - MEGEVE,45.83220541,6.560304615,45000,194400,France,Rhône-Alpes,FRK2,FR,32400
POISY - LES POIRIERS,45.91095435,6.085235596,32000,138240,France,Rhône-Alpes,FRK2,FR,23040
ESSERT-ROMAND - MORZINE,46.20230685,6.678827489,64000,276480,France,Rhône-Alpes,FRK2,FR,46080
NEYDENS,46.12205462,6.085270946,7500,32400,France,Rhône-Alpes,FRK2,FR,5400
PASSY,45.92817032,6.651856784,43050,185976,France,Rhône-Alpes,FRK2,FR,30996
SCIENTRIER,46.13638379,6.31758492,81333,351358.56,France,Rhône-Alpes,FRK2,FR,58559.76
RUMILLY,45.86678961,5.952971571,32000,138240,France,Rhône-Alpes,FRK2,FR,23040
ST-FELIX,45.79800877,5.960126984,9667,41761.44,France,Rhône-Alpes,FRK2,FR,6960.24
SAINT-JEAN-D'AULPS,46.24151032,6.6461105,8500,36720,France,Rhône-Alpes,FRK2,FR,6120
MORILLON -  SAMOENS,46.09093403,6.664808403,50000,216000,France,Rhône-Alpes,FRK2,FR,36000
SEYSSEL,45.94947695,5.837450848,5800,25056,France,Rhône-Alpes,FRK2,FR,4176
TANINGES 2,46.10128072,6.575333859,12000,51840,France,Rhône-Alpes,FRK2,FR,8640
THONES-VERNAIES,45.89565474,6.296172561,19500,84240,France,Rhône-Alpes,FRK2,FR,14040
CHEVRIER-BAUGELY,46.11430307,5.922596325,9500,41040,France,Rhône-Alpes,FRK2,FR,6840
VALLIERES-VOGEAN,45.90588603,5.927805282,3800,16416,France,Rhône-Alpes,FRK2,FR,2736
VALLORCINE,46.05035516,6.944457118,935,4039.2,France,Rhône-Alpes,FRK2,FR,673.2
LES ARCS SUR ARGENS,43.44142798,6.487575185,13000,56160,France,Provence-Alpes-Côte d’Azur,FRL0,FR,9360
AUPS,43.61485124,6.231499487,5500,23760,France,Provence-Alpes-Côte d’Azur,FRL0,FR,3960
BAGNOLS EN FORET VILLAGE,43.52645868,6.711991748,4500,19440,France,Provence-Alpes-Côte d’Azur,FRL0,FR,3240
BARJOLS,43.54270273,6.008243889,6000,25920,France,Provence-Alpes-Côte d’Azur,FRL0,FR,4320
BAUDUEN NOUVELLE,43.72113021,6.187395789,4000,17280,France,Provence-Alpes-Côte d’Azur,FRL0,FR,2880
LE CASTELLET-LE  BEAUSSET-LA CADIÈRE,43.1672774,5.773250977,27000,116640,France,Provence-Alpes-Côte d’Azur,FRL0,France,19440
BESSE/ISSOLE VILLAGE,43.34849425,6.185281531,2950,12744,France,Provence-Alpes-Côte d’Azur,FRL0,FR,2124
BRAS VILLAGE,43.47865053,5.951282648,2700,11664,France,Provence-Alpes-Côte d’Azur,FRL0,FR,1944
BRIGNOLES VILLE 'LE VABRE',43.41203236,6.07979583,52000,224640,France,Provence-Alpes-Côte d’Azur,FRL0,FR,37440
CABASSE VILLAGE,43.43491692,6.227654107,2000,8640,France,Provence-Alpes-Côte d’Azur,FRL0,FR,1440
CALLAS VILLAGE NOUVELLE,43.57569603,6.546776536,3200,13824,France,Provence-Alpes-Côte d’Azur,FRL0,FR,2304
CAMPS LA SOURCE VILLAGE,43.38421118,6.077628388,2500,10800,France,Provence-Alpes-Côte d’Azur,FRL0,FR,1800
LE CANNET-DES-MAURES,43.38520017,6.373667399,5000,21600,France,Provence-Alpes-Côte d’Azur,FRL0,FR,3600
CARCES,43.48188973,6.204064592,4200,18144,France,Provence-Alpes-Côte d’Azur,FRL0,FR,3024
CARNOULES VILLAGE,43.29561963,6.199270754,4400,19008,France,Provence-Alpes-Côte d’Azur,FRL0,FR,3168
PARDIGON,43.19538711,6.547487815,68000,293760,France,Provence-Alpes-Côte d’Azur,FRL0,France,48960
LACELLE,43.39995172,6.042490378,2000,8640,France,Provence-Alpes-Côte d’Azur,FRL0,FR,1440
COGOLIN,43.25660056,6.561626352,45000,194400,France,Provence-Alpes-Côte d’Azur,FRL0,FR,32400
COLLOBRIERES,43.23766118,6.301757979,3300,14256,France,Provence-Alpes-Côte d’Azur,FRL0,FR,2376
COTIGNAC VILLAGE,43.49886053,6.16460076,2933,12670.56,France,Provence-Alpes-Côte d’Azur,FRL0,FR,2111.76
LA CRAU VALLEE DU GAPEAU,43.14478043,6.091714106,80600,348192,France,Provence-Alpes-Côte d’Azur,FRL0,France,58032
CUERS VILLAGE,43.23408294,6.083989973,17500,75600,France,Provence-Alpes-Côte d’Azur,FRL0,FR,12600
TRANS EN PROVENCE - DRAGUIGNAN,43.49617335,6.49929855,70000,302400,France,Provence-Alpes-Côte d’Azur,FRL0,FR,50400
FAYENCE VILLAGE,43.60556274,6.695581553,7000,30240,France,Provence-Alpes-Côte d’Azur,FRL0,FR,5040
FIGANIERES VILLAGE,43.55489713,6.533615175,2250,9720,France,Provence-Alpes-Côte d’Azur,FRL0,FR,1620
FLASSANS SUR ISSOLE VILLAGE,43.37325271,6.217260494,2900,12528,France,Provence-Alpes-Côte d’Azur,FRL0,FR,2088
FLAYOSC VILLAGE,43.52548526,6.407170149,6333,27358.56,France,Provence-Alpes-Côte d’Azur,FRL0,FR,4559.76
REYRAN,43.41798231,6.721399298,346600,1497312,France,Provence-Alpes-Côte d’Azur,FRL0,FR,249552
LA GARDE-FREINET,43.3208371,6.469262471,2500,10800,France,Provence-Alpes-Côte d’Azur,FRL0,FR,1800
GAREOULT VILLAGE,43.32858811,6.052657027,3000,12960,France,Provence-Alpes-Côte d’Azur,FRL0,FR,2160
GONFARON VILLAGE,43.33011082,6.31344565,6700,28944,France,Provence-Alpes-Côte d’Azur,FRL0,FR,4824
GRIMAUD,43.26371773,6.551950111,55000,237600,France,Provence-Alpes-Côte d’Azur,FRL0,FR,39600
ALMANARRE,43.08212878,6.134783308,121667,525601.44,France,Provence-Alpes-Côte d’Azur,FRL0,France,87600.24
CAVALIÈRE,43.1605975,6.426655112,18000,77760,France,Provence-Alpes-Côte d’Azur,FRL0,FR,12960
LES BORMETTES,43.12104702,6.247944921,36000,155520,France,Provence-Alpes-Côte d’Azur,FRL0,France,25920
LORGUES LES PAILLES,43.48334068,6.396817954,11000,47520,France,Provence-Alpes-Côte d’Azur,FRL0,FR,7920
LE LUC  PAYETTE,43.36310732,6.309420893,15000,64800,France,Provence-Alpes-Côte d’Azur,FRL0,FR,10800
MONTAUROUX-CALLIAN,43.59962331,6.766456023,9200,39744,France,Provence-Alpes-Côte d’Azur,FRL0,FR,6624
LE MUY FERRAGE CAPO,43.47017241,6.568643346,19133,82654.56,France,Provence-Alpes-Côte d’Azur,FRL0,FR,13775.76
NANS LES PINS VILLAGE,43.38024428,5.781215083,6000,25920,France,Provence-Alpes-Côte d’Azur,FRL0,FR,4320
PIERREFEU VILLAGE,43.22024003,6.140721612,9000,38880,France,Provence-Alpes-Côte d’Azur,FRL0,FR,6480
PIGNANS,43.29401799,6.233114014,6500,28080,France,Provence-Alpes-Côte d’Azur,FRL0,FR,4680
PLAN DE LA TOUR VILLAGE,43.33303967,6.554041423,4400,19008,France,Provence-Alpes-Côte d’Azur,FRL0,FR,3168
POURRIERES NLLE,43.49098113,5.730882636,7500,32400,France,Provence-Alpes-Côte d’Azur,FRL0,FR,5400
PUGET-VILLE NOUVELLE,43.27701262,6.147411746,4200,18144,France,Provence-Alpes-Côte d’Azur,FRL0,FR,3024
REGUSSE,43.64929123,6.147299172,6133,26494.56,France,Provence-Alpes-Côte d’Azur,FRL0,FR,4415.76
RIANS VILLAGE,43.61252094,5.76528165,2250,9720,France,Provence-Alpes-Côte d’Azur,FRL0,FR,1620
ROCBARON NLLE,43.32340015,6.07909083,9400,40608,France,Provence-Alpes-Côte d’Azur,FRL0,FR,6768
LA GAILLARDE,43.36859701,6.702615112,30000,129600,France,Provence-Alpes-Côte d’Azur,FRL0,FR,21600
LA ROQUEBRUSSANNE NOUVELLE,43.33137219,5.989428847,2500,10800,France,Provence-Alpes-Côte d’Azur,FRL0,FR,1800
ST JULIEN MALAVALASSE/VILLAGE/CHEF-LIEU,43.70110325,5.900940386,2700,11664,France,Provence-Alpes-Côte d’Azur,FRL0,FR,1944
SAINTE-MAXIME LA NARTELLE,43.31795192,6.661002219,60000,259200,France,Provence-Alpes-Côte d’Azur,FRL0,FR,43200
SAINT MAXIMIN LA SAINTE BAUME,43.48260278,5.875928546,16000,69120,France,Provence-Alpes-Côte d’Azur,FRL0,FR,11520
SAINT-TROPEZ LA CITADELLE,43.2737058,6.642984768,40000,172800,France,Provence-Alpes-Côte d’Azur,FRL0,France,28800
SALERNES VILLAGE,43.54326331,6.251918661,13617,58825.44,France,Provence-Alpes-Côte d’Azur,FRL0,FR,9804.24
SALLES-SUR-VERDON,43.77734227,6.211398363,3800,16416,France,Provence-Alpes-Côte d’Azur,FRL0,FR,2736
SEILLANS VILLAGE,43.62991563,6.652545962,2800,12096,France,Provence-Alpes-Côte d’Azur,FRL0,FR,2016
SIGNES VILLAGE,43.28765403,5.862250072,3000,12960,France,Provence-Alpes-Côte d’Azur,FRL0,FR,2160
TOURRETTES VILLAGE,43.60025613,6.739811105,5000,21600,France,Provence-Alpes-Côte d’Azur,FRL0,FR,3600
TOURVES,43.40543022,5.94200806,3600,15552,France,Provence-Alpes-Côte d’Azur,FRL0,FR,2592
LE VAL VILLAGE,43.44464497,6.096136113,6750,29160,France,Provence-Alpes-Côte d’Azur,FRL0,FR,4860
VINON-SUR-VERDON,43.7262523,5.797768641,9500,41040,France,Provence-Alpes-Côte d’Azur,FRL0,FR,6840
ALTHEN-DES-PALUDS,44.01713092,4.947926854,2100,9072,France,Provence-Alpes-Côte d’Azur,FRL0,FR,1512
APT,43.87390199,5.346096151,34000,146880,France,Provence-Alpes-Côte d’Azur,FRL0,FR,24480
AUBIGNAN INTERCOMMUNALE,44.09830154,4.998405568,14400,62208,France,Provence-Alpes-Côte d’Azur,FRL0,FR,10368
AVIGNON - LE PONTET,43.93795299,4.786249504,177166,765357.12,France,Provence-Alpes-Côte d’Azur,FRL0,FR,127559.52
BEDARRIDES,44.03706787,4.883365143,6183,26710.56,France,Provence-Alpes-Côte d’Azur,FRL0,FR,4451.76
BEDOIN,44.11274277,5.173407713,7500,32400,France,Provence-Alpes-Côte d’Azur,FRL0,FR,5400
BOLLÈNE MARTINIÈRE,44.2803207,4.736675876,15800,68256,France,Provence-Alpes-Côte d’Azur,FRL0,FR,11376
