WWTP name,Latitude,Longitude,Capacity (p.e),N kg/per year,country,province,nuts2_id,country_code,P kg/per year
MAZZE',45.27780251,7.954457148,20000,86400,Italy,Piemonte,ITC1,Italy,14400
NOLE,45.22710609,7.571607057,15000,64800,Italy,Piemonte,ITC1,Italy,10800
MONTANARO,45.22142347,7.850679195,5600,24192,Italy,Piemonte,ITC1,Italy,4032
FELETTO,45.28567734,7.765131929,60290,260452.8,Italy,Piemonte,ITC1,Italy,43408.8
IVREA EST,45.44667803,7.912457197,33000,142560,Italy,Piemonte,ITC1,Italy,23760
STRAMBINO,45.38076509,7.913600071,10000,43200,Italy,Piemonte,ITC1,Italy,7200
BOSCONERO,45.25718065,7.770911465,12000,51840,Italy,Piemonte,ITC1,Italy,8640
RIVARA,45.32002138,7.654156844,18000,77760,Italy,Piemonte,ITC1,Italy,12960
VALPERGA,45.37331159,7.685876242,17600,76032,Italy,Piemonte,ITC1,Italy,12672
LANZO TORINESE,45.26716527,7.499624084,8000,34560,Italy,Piemonte,ITC1,Italy,5760
CARMAGNOLA - FRAZ. SAN BERNARDO,44.84856402,7.684539462,3560,15379.2,Italy,Piemonte,ITC1,Italy,2563.2
CARMAGNOLA - VIA CEIS,44.8669011,7.707107657,38000,164160,Italy,Piemonte,ITC1,Italy,27360
CARIGNANO,44.91222863,7.682045985,9450,40824,Italy,Piemonte,ITC1,Italy,6804
COLLEGNO,45.09249878,7.609943079,267000,1153440,Italy,Piemonte,ITC1,Italy,192240
PIANEZZA,45.08936463,7.562188611,80000,345600,Italy,Piemonte,ITC1,Italy,57600
GIAVENO,45.02529405,7.381442142,28000,120960,Italy,Piemonte,ITC1,Italy,20160
ROSTA,45.08917565,7.481243281,99000,427680,Italy,Piemonte,ITC1,Italy,71280
SESTRIERE,44.97430251,6.901061675,3000,12960,Italy,Piemonte,ITC1,Italy,2160
CESANA TORINESE - FRAZ. MOLLIERES,44.96469131,6.79518383,12300,53136,Italy,Piemonte,ITC1,Italy,8856
TORRE PELLICE,44.81626199,7.222558217,2500,10800,Italy,Piemonte,ITC1,Italy,1800
SCALENGHE,44.88482715,7.509355164,3200,13824,Italy,Piemonte,ITC1,Italy,2304
PISCINA,44.92820893,7.452098058,3000,12960,Italy,Piemonte,ITC1,Italy,2160
PINEROLO,44.88402936,7.360680353,100000,432000,Italy,Piemonte,ITC1,Italy,72000
OSASCO,44.84995359,7.35495572,5441,23505.12,Italy,Piemonte,ITC1,Italy,3917.52
FROSSASCO,44.93492432,7.359076937,3500,15120,Italy,Piemonte,ITC1,Italy,2520
CUMIANA CHISOLA,44.97819465,7.389007623,5000,21600,Italy,Piemonte,ITC1,Italy,3600
VIGONE,44.83596304,7.508791952,5062,21867.84,Italy,Piemonte,ITC1,Italy,3644.64
VILLAFRANCA PIEMONTE,44.78285792,7.511042974,5000,21600,Italy,Piemonte,ITC1,Italy,3600
CAVOUR - VIA ANTICA DI VILLAFRANCA,44.78154911,7.387996108,3750,16200,Italy,Piemonte,ITC1,Italy,2700
CEVA,44.39699742,8.015723023,10000,43200,Italy,Piemonte,ITC1,Italy,7200
CARRU',44.47742089,7.882420912,4500,19440,Italy,Piemonte,ITC1,Italy,3240
CHERASCO,44.65602844,7.86696845,10500,45360,Italy,Piemonte,ITC1,Italy,7560
GENOLA,44.5970431,7.667671768,2800,12096,Italy,Piemonte,ITC1,Italy,2016
MARENE,44.66382405,7.721553905,3000,12960,Italy,Piemonte,ITC1,Italy,2160
MONDOVI',44.40599847,7.848122649,28000,120960,Italy,Piemonte,ITC1,Italy,20160
PIASCO,44.57183358,7.46630753,3400,14688,Italy,Piemonte,ITC1,Italy,2448
REVELLO,44.66068749,7.401624826,2500,10800,Italy,Piemonte,ITC1,Italy,1800
SALUZZO,44.65544173,7.47417566,38000,164160,Italy,Piemonte,ITC1,Italy,27360
SAVIGLIANO,44.66492225,7.659234871,22700,98064,Italy,Piemonte,ITC1,Italy,16344
VERZUOLO,44.6055923,7.491744198,6500,28080,Italy,Piemonte,ITC1,Italy,4680
CUNEO,44.40214904,7.555882787,185000,799200,Italy,Piemonte,ITC1,Italy,133200
CENTALLO,44.51249538,7.590378461,7017,30313.44,Italy,Piemonte,ITC1,Italy,5052.24
BUSCA,44.51669473,7.482400089,9000,38880,Italy,Piemonte,ITC1,Italy,6480
PEVERAGNO,44.33480687,7.62360603,5000,21600,Italy,Piemonte,ITC1,Italy,3600
CHIUSA DI PESIO,44.334972,7.680914,2700,11664,Italy,Piemonte,ITC1,Italy,1944
ENTRACQUE,44.24125338,7.392478802,5000,21600,Italy,Piemonte,ITC1,Italy,3600
CARAGLIO,44.41073131,7.453650182,7000,30240,Italy,Piemonte,ITC1,Italy,5040
DRONERO,44.46606283,7.368055445,7000,30240,Italy,Piemonte,ITC1,Italy,5040
ROCCAFORTE,44.32354607,7.749227037,5500,23760,Italy,Piemonte,ITC1,Italy,3960
VILLANOVA MONDOVI',44.34791973,7.785762033,5000,21600,Italy,Piemonte,ITC1,Italy,3600
FRABOSA SOPRANA - LOC. MONDAGNOLA LUCHET,44.29238457,7.809331209,4800,20736,Italy,Piemonte,ITC1,Italy,3456
GARESSIO,44.23395418,8.016172181,21770,94046.4,Italy,Piemonte,ITC1,Italy,15674.4
GOVONE - FRAZ. CANOVE,44.77520941,8.105697003,240000,1036800,Italy,Piemonte,ITC1,Italy,172800
BRA - LOC. LA BASSA,44.68670287,7.856815588,45000,194400,Italy,Piemonte,ITC1,Italy,32400
CAVALLERMAGGIORE,44.71837638,7.68379846,4000,17280,Italy,Piemonte,ITC1,Italy,2880
CANALE - LOC. CIMITERO,44.79676946,8.003275693,5000,21600,Italy,Piemonte,ITC1,Italy,3600
SANTO STEFANO BELBO,44.71157899,8.254945926,121583,525238.56,Italy,Piemonte,ITC1,Italy,87539.76
MONTA',44.82390946,7.937729824,3000,12960,Italy,Piemonte,ITC1,Italy,2160
VICOFORTE,44.35711154,7.848273683,4000,17280,Italy,Piemonte,ITC1,Italy,2880
SOMMARIVA DEL BOSCO,44.77645738,7.764727943,4500,19440,Italy,Piemonte,ITC1,Italy,3240
CANALE - LOC. VALPONE,44.80463573,8.031383113,4800,20736,Italy,Piemonte,ITC1,Italy,3456
CARAMAGNA PIEMONTE,44.78825633,7.7375321,3633,15694.56,Italy,Piemonte,ITC1,Italy,2615.76
RACCONIGI,44.77921345,7.681471114,12000,51840,Italy,Piemonte,ITC1,Italy,8640
MORETTA,44.77416438,7.535471424,5000,21600,Italy,Piemonte,ITC1,Italy,3600
BARGE,44.72236605,7.367484306,15000,64800,Italy,Piemonte,ITC1,Italy,10800
SAN SALVATORE MONFERRATO,44.98661737,8.559477684,3000,12960,Italy,Piemonte,ITC1,Italy,2160
ASTI,44.89045982,8.225011851,95000,410400,Italy,Piemonte,ITC1,Italy,68400
VILLANOVA D'ASTI,44.93625627,7.933875221,7500,32400,Italy,Piemonte,ITC1,Italy,5400
VILLAFRANCA D'ASTI,44.90451439,8.051390215,3000,12960,Italy,Piemonte,ITC1,Italy,2160
SAN DAMIANO D'ASTI,44.84234833,8.077028488,8000,34560,Italy,Piemonte,ITC1,Italy,5760
CALAMANDRANA,44.7438583,8.331867321,6400,27648,Italy,Piemonte,ITC1,Italy,4608
INCISA SCAPACCINO,44.81053365,8.381160672,6000,25920,Italy,Piemonte,ITC1,Italy,4320
CANELLI,44.7214852,8.301356392,21000,90720,Italy,Piemonte,ITC1,Italy,15120
NIZZA MONFERRATO,44.77685914,8.374263949,30000,129600,Italy,Piemonte,ITC1,Italy,21600
TORTONA,44.91793333,8.871910778,83000,358560,Italy,Piemonte,ITC1,Italy,59760
CASSANO SPINOLA,44.76833188,8.852247839,100000,432000,Italy,Piemonte,ITC1,Italy,72000
BASALUZZO,44.76211497,8.680490599,50000,216000,Italy,Piemonte,ITC1,Italy,36000
ACQUI TERME,44.67518114,8.486292511,45000,194400,Italy,Piemonte,ITC1,Italy,32400
CASSINE,44.74958127,8.536772558,2800,12096,Italy,Piemonte,ITC1,Italy,2016
NOVI LIGURE,44.78644547,8.757487413,89386,386147.52,Italy,Piemonte,ITC1,Italy,64357.92
OVADA,44.65264141,8.649957116,18000,77760,Italy,Piemonte,ITC1,Italy,12960
CASTELNUOVO SCRIVIA,44.9902527,8.878348152,12697,54851.04,Italy,Lombardia,ITC4,Italy,9141.84
BISTAGNO,44.65335321,8.376542937,11000,47520,Italy,Piemonte,ITC1,Italy,7920
CASTELLAZZO BORMIDA,44.85156926,8.589706607,7000,30240,Italy,Piemonte,ITC1,Italy,5040
ALESSANDRIA - FRAZ. LOBBI,44.93578072,8.626914409,4800,20736,Italy,Piemonte,ITC1,Italy,3456
SALE,44.98852053,8.813500516,5000,21600,Italy,Lombardia,ITC4,Italy,3600
ALESSANDRIA - LOC. ORTI,44.93812257,8.704574102,110000,475200,Italy,Piemonte,ITC1,Italy,79200
BORGHETTO BORBERA,44.72495032,8.924951357,5100,22032,Italy,Piemonte,ITC1,Italy,3672
FOSSANO - LOC. STURA,44.55877065,7.757185322,30000,129600,Italy,Piemonte,ITC1,Italy,21600
FRABOSA SOTTANA - LOC. PRATO NEVOSO,44.25995386,7.780935099,8200,35424,Italy,Piemonte,ITC1,Italy,5904
FRUGAROLO,44.8432978,8.672677139,12500,54000,Italy,Piemonte,ITC1,Italy,9000
LIVORNO FERRARIS,45.27230039,8.092199519,5000,21600,Italy,Piemonte,ITC1,Italy,3600
PAESANA,44.68134446,7.279975058,3000,12960,Italy,Piemonte,ITC1,Italy,2160
BEINETTE,44.36795357,7.658398315,4100,17712,Italy,Piemonte,ITC1,Italy,2952
BRA - LOC. BANDITO,44.73282156,7.806452646,2300,9936,Italy,Piemonte,ITC1,Italy,1656
CAFASSE,45.23712381,7.536945891,4500,19440,Italy,Piemonte,ITC1,Italy,3240
CAVOUR - FRAZ. CASTELLAZZO,44.82728535,7.404432132,20000,86400,Italy,Piemonte,ITC1,Italy,14400
NARZOLE,44.60474171,7.876422587,20000,86400,Italy,Piemonte,ITC1,Italy,14400
NEIVE,44.72513236,8.124043135,3811,16463.52,Italy,Piemonte,ITC1,Italy,2743.92
SANFRE',44.74898144,7.791896605,3000,12960,Italy,Piemonte,ITC1,Italy,2160
CAVAGLIA,45.40420659,8.105799639,4000,17280,Italy,Piemonte,ITC1,Italy,2880
BIBIANA - LOC. BOSI,44.7930415,7.303479975,4000,17280,Italy,Piemonte,ITC1,Italy,2880
ALICE CASTELLO - LOC. CASCINA BENNA,44.36513,8.105491,2400,10368,Italy,Piemonte,ITC1,Italy,1728
BENE VAGIENNA,44.546845,7.83962,2000,8640,Italy,Piemonte,ITC1,Italy,1440
CASTELNUOVO DON BOSCO,45.041293,7.966712,4000,17280,Italy,Piemonte,ITC1,Italy,2880
ALICE BEL COLLE,44.714021,8.448961,10000,43200,Italy,Piemonte,ITC1,Italy,7200
CARESANABLOT,45.35520907,8.402677894,5000,21600,Italy,Piemonte,ITC1,Italy,3600
CERRIONE,45.46714551,8.094158045,11000,47520,Italy,Piemonte,ITC1,Italy,7920
TRINO,45.1949326,8.30623183,9000,38880,Italy,Piemonte,ITC1,Italy,6480
VEROLENGO,45.18396278,7.970240693,5000,21600,Italy,Piemonte,ITC1,Italy,3600
CERES,45.31614905,7.391935103,8000,34560,Italy,Piemonte,ITC1,Italy,5760
CALTIGNAGA,45.50942147,8.597198184,3000,12960,Italy,Piemonte,ITC1,Italy,2160
MANTA,44.62545458,7.495592032,4000,17280,Italy,Piemonte,ITC1,Italy,2880
OULX - LOC. GAD,45.0473343,6.855331303,10088,43580.16,Italy,Piemonte,ITC1,Italy,7263.36
PECETTO TORINESE,44.99269236,7.77138508,4000,17280,Italy,Piemonte,ITC1,Italy,2880
RE - LOC. MEIS,46.13357346,8.558315789,9000,38880,Italy,Piemonte,ITC1,Italy,6480
NONE - ASSARTI,44.93231973,7.555776027,33000,142560,Italy,Piemonte,ITC1,Italy,23760
IVREA - SAN BERNARDO,45.427462,7.889558,31340,135388.8,Italy,Piemonte,ITC1,Italy,22564.8
ACCADIA,41.1559,15.3367,3000,12960,Italy,Campania,ITF3,Italy,2160
ALBERONA,41.4369,15.1262,1500,6480,Italy,Puglia,ITF4,Italy,1080
ANZANO_DI_PUGLIA,41.0972,15.2863,3000,12960,Italy,Campania,ITF3,Italy,2160
APRICENA,41.7682,15.4423,13800,59616,Italy,Puglia,ITF4,Italy,9936
ASCOLI_SATRIANO_1,41.2081,15.5543,12000,51840,Italy,Puglia,ITF4,Italy,8640
ASCOLI_SATRIANO_2,41.2108,15.5635,4000,17280,Italy,Puglia,ITF4,Italy,2880
BICCARI,41.4064,15.1965,4500,19440,Italy,Puglia,ITF4,Italy,3240
BOVINO_NUOVO,41.272023,15.363599,4650,20088,Italy,Puglia,ITF4,Italy,3348
CAGNANO_VARANO,41.8365,15.7767,6500,28080,Italy,Puglia,ITF4,Italy,4680
CANDELA,41.1409,15.5292,2823,12195.36,Italy,Puglia,ITF4,Italy,2032.56
CARAPELLE,41.3711,15.6959,7000,30240,Italy,Puglia,ITF4,Italy,5040
CARLANTINO,41.5969,14.9813,1324,5719.68,Italy,Molise,ITF2,Italy,953.28
CARPINO,41.8506,15.8461,7000,30240,Italy,Puglia,ITF4,Italy,5040
CASALNUOVO_MONTEROTARO,41.624,15.1076,4000,17280,Italy,Puglia,ITF4,Italy,2880
CASALVECCHIO_DI_PUGLIA,41.596,15.1171,2187,9447.84,Italy,Puglia,ITF4,Italy,1574.64
CASTELLUCCIO_DEI_SAURI,41.3103,15.4708,2000,8640,Italy,Puglia,ITF4,Italy,1440
CASTELLUCCIO_VALMAGGIORE,41.3486,15.2094,3449,14899.68,Italy,Puglia,ITF4,Italy,2483.28
CASTELNUOVO_DELLA_DAUNIA_NUOVO,41.5814,15.1253,4510,19483.2,Italy,Puglia,ITF4,Italy,3247.2
CELENZA_VALFORTORE_NUOVO,41.5519,14.9736,2091,9033.12,Italy,Molise,ITF2,Italy,1505.52
CERIGNOLA,41.2812,15.9109,83295,359834.4,Italy,Puglia,ITF4,Italy,59972.4
CHIEUTI,41.8489,15.1645,2500,10800,Italy,Puglia,ITF4,Italy,1800
DELICETO,41.2208,15.4056,4200,18144,Italy,Puglia,ITF4,Italy,3024
FAETO_1,41.32,15.1642,3000,12960,Italy,Puglia,ITF4,Italy,2160
FAETO_2,41.2911,15.1629,1500,6480,Italy,Puglia,ITF4,Italy,1080
FOGGIA,41.4807,15.5975,208000,898560,Italy,Puglia,ITF4,Italy,149760
ISCHITELLA_NUOVO,41.905229,15.890314,8294,35830.08,Italy,Puglia,ITF4,Italy,5971.68
LESINA,41.8528,15.3681,15000,64800,Italy,Puglia,ITF4,Italy,10800
LESINA_2_MARINA,41.9055,15.3439,20000,86400,Italy,Puglia,ITF4,Italy,14400
LUCERA_A_LOCALITA_MACELLO,41.5147,15.3442,27013,116696.16,Italy,Puglia,ITF4,Italy,19449.36
LUCERA_B_VALLE_CRUSCA,41.4923,15.3224,18000,77760,Italy,Puglia,ITF4,Italy,12960
MANFREDONIA,41.6004,15.8751,89724,387607.68,Italy,Puglia,ITF4,Italy,64601.28
MONTELEONE_DI_PUGLIA,41.1673,15.2529,2750,11880,Italy,Campania,ITF3,Italy,1980
MONTE_SANT_ANGELO_A,41.6976,15.9597,11750,50760,Italy,Puglia,ITF4,Italy,8460
MONTE_SANT_ANGELO_B,41.6963,15.9694,9730,42033.6,Italy,Puglia,ITF4,Italy,7005.6
ORDONA,41.323,15.6239,3634,15698.88,Italy,Puglia,ITF4,Italy,2616.48
ORSARA_DI_PUGLIA,41.2757,15.2587,3261,14087.52,Italy,Puglia,ITF4,Italy,2347.92
ORTANOVA,41.3407,15.7102,23500,101520,Italy,Puglia,ITF4,Italy,16920
PANNI,41.2223,15.2803,1969,8506.08,Italy,Puglia,ITF4,Italy,1417.68
PIETRA_MONTECORVINO,41.5376,15.1292,3479,15029.28,Italy,Puglia,ITF4,Italy,2504.88
RIGNANO_GARGANICO,41.6697,15.5967,3200,13824,Italy,Puglia,ITF4,Italy,2304
ROCCHETTA_SANT_ANTONIO,41.1069,15.4438,2200,9504,Italy,Campania,ITF3,Italy,1584
RODI_GARGANICO_1,41.9249,15.8708,25000,108000,Italy,Puglia,ITF4,Italy,18000
ROSETO_VALFORTORE,41.3699,15.088,2700,11664,Italy,Puglia,ITF4,Italy,1944
SAN_GIOVANNI_ROTONDO_NUOVO,41.680833,15.72,45600,196992,Italy,Puglia,ITF4,Italy,32832
SAN_MARCO_IN_LAMIS_NUOVO,41.715701,15.545698,25000,108000,Italy,Puglia,ITF4,Italy,18000
SAN_MARCO_LA_CATOLA,41.5183,15.0127,3200,13824,Italy,Molise,ITF2,Italy,2304
SANNICANDRO_GARGANICO,41.8457,15.5636,25000,108000,Italy,Puglia,ITF4,Italy,18000
SAN_PAOLO_DI_CIVITATE,41.7301,15.2651,7500,32400,Italy,Puglia,ITF4,Italy,5400
SAN_SEVERO,41.6682,15.4059,88000,380160,Italy,Puglia,ITF4,Italy,63360
SANT_AGATA_DI_PUGLIA,41.148,15.3836,6400,27648,Italy,Puglia,ITF4,Italy,4608
SERRACAPRIOLA,41.7967,15.1629,5400,23328,Italy,Puglia,ITF4,Italy,3888
STORNARA,41.2909,15.7665,6668,28805.76,Italy,Puglia,ITF4,Italy,4800.96
STORNARELLA,41.2619,15.7331,7823,33795.36,Italy,Puglia,ITF4,Italy,5632.56
TROIA,41.3593,15.3224,7800,33696,Italy,Puglia,ITF4,Italy,5616
VICO_GARGANICO,41.8992,15.9509,15000,64800,Italy,Puglia,ITF4,Italy,10800
VOLTURINO,41.478,15.1294,1979,8549.28,Italy,Puglia,ITF4,Italy,1424.88
ZAPPONETA,41.4501,15.9704,6500,28080,Italy,Puglia,ITF4,Italy,4680
ANDRIA,41.2449,16.2766,149050,643896,Italy,Puglia,ITF4,Italy,107316
BARLETTA,41.3257,16.2494,129356,558817.92,Italy,Puglia,ITF4,Italy,93136.32
BISCEGLIE,41.2361,16.5196,85714,370284.48,Italy,Puglia,ITF4,Italy,61714.08
CANOSA_1,41.2301,16.0393,48630,210081.6,Italy,Puglia,ITF4,Italy,35013.6
MARGHERITA_DI_SAVOIA,41.371,16.1599,23985,103615.2,Italy,Puglia,ITF4,Italy,17269.2
MINERVINO_MURGE,41.095,16.0698,15807,68286.24,Italy,Puglia,ITF4,Italy,11381.04
SAN_FERDINANDO_DI_PUGLIA,41.2837,16.0721,14473,62523.36,Italy,Puglia,ITF4,Italy,10420.56
SPINAZZOLA_NUOVO,40.9708,16.0812,10076,43528.32,Italy,Basilicata,ITF5,Italy,7254.72
TRANI,41.2829,16.4083,83667,361441.44,Italy,Puglia,ITF4,Italy,60240.24
TRINITAPOLI,41.3622,16.0851,21024,90823.68,Italy,Puglia,ITF4,Italy,15137.28
ACQUAVIVA_DELLE_FONTI_NUOVO,40.9272,16.8496,30500,131760,Italy,Puglia,ITF4,Italy,21960
ALBEROBELLO,40.7798,17.2498,12449,53779.68,Italy,Puglia,ITF4,Italy,8963.28
ALTAMURA,40.8167,16.5846,95414,412188.48,Italy,Puglia,ITF4,Italy,68698.08
BARI_EST,41.0932,16.9165,389000,1680480,Italy,Puglia,ITF4,Italy,280080
BARI_OVEST,41.1251,16.8121,360000,1555200,Italy,Puglia,ITF4,Italy,259200
BITONTO,41.1033,16.7065,79332,342714.24,Italy,Puglia,ITF4,Italy,57119.04
CASAMASSIMA_NUOVO,40.988745,16.92388,17000,73440,Italy,Puglia,ITF4,Italy,12240
CASSANO_DELLE_MURGE_NUOVO,40.9083,16.785,20885,90223.2,Italy,Puglia,ITF4,Italy,15037.2
CASTELLANA_GROTTE_NUOVO,40.8892,17.1831,18500,79920,Italy,Puglia,ITF4,Italy,13320
CONVERSANO,40.979,17.1113,35783,154582.56,Italy,Puglia,ITF4,Italy,25763.76
CORATO,41.1567,16.4244,45717,197497.44,Italy,Puglia,ITF4,Italy,32916.24
GIOIA_DEL_COLLE_B,40.8037,16.9348,40800,176256,Italy,Puglia,ITF4,Italy,29376
GIOVINAZZO,41.1773,16.6854,24000,103680,Italy,Puglia,ITF4,Italy,17280
GRAVINA_IN_PUGLIA,40.7833,16.425,56964,246084.48,Italy,Basilicata,ITF5,Italy,41014.08
LOCOROTONDO,40.764,17.3318,9000,38880,Italy,Puglia,ITF4,Italy,6480
MOLA_DI_BARI,41.0521,17.1038,26623,115011.36,Italy,Puglia,ITF4,Italy,19168.56
MOLFETTA,41.2062,16.5733,84803,366348.96,Italy,Puglia,ITF4,Italy,61058.16
MONOPOLI,40.9653,17.282,64695,279482.4,Italy,Puglia,ITF4,Italy,46580.4
NOCI_NUOVO,40.790836,17.080063,25390,109684.8,Italy,Puglia,ITF4,Italy,18280.8
POLIGNANO_A_MARE,40.9907,17.2354,22424,96871.68,Italy,Puglia,ITF4,Italy,16145.28
PUTIGNANO,40.8473,17.1092,37367,161425.44,Italy,Puglia,ITF4,Italy,26904.24
RUVO_DI_PUGLIA,41.1575,16.5214,70965,306568.8,Italy,Puglia,ITF4,Italy,51094.8
SAMMICHELE_DI_BARI,40.8962,16.9581,11072,47831.04,Italy,Puglia,ITF4,Italy,7971.84
SANTERAMO_IN_COLLE,40.7963,16.7757,39460,170467.2,Italy,Puglia,ITF4,Italy,28411.2
TURI,40.9342,17.0023,17305,74757.6,Italy,Puglia,ITF4,Italy,12459.6
AVETRANA,40.3306,17.7431,8400,36288,Italy,Puglia,ITF4,Italy,6048
CASTELLANETA,40.6246,16.943,24200,104544,Italy,Puglia,ITF4,Italy,17424
CASTELLANETA_MARINA,40.4761,16.9232,60000,259200,Italy,Puglia,ITF4,Italy,43200
CHIATONA,40.5234,17.04846,6000,25920,Italy,Puglia,ITF4,Italy,4320
CRISPIANO,40.5929,17.2249,16375,70740,Italy,Puglia,ITF4,Italy,11790
FAGGIANO,40.4226,17.3784,4628,19992.96,Italy,Puglia,ITF4,Italy,3332.16
GINOSA,40.5554,16.7772,25000,108000,Italy,Basilicata,ITF5,Italy,18000
GINOSA_MARINA,40.4189,16.8605,30000,129600,Italy,Puglia,ITF4,Italy,21600
LATERZA,40.6133,16.8017,18078,78096.96,Italy,Puglia,ITF4,Italy,13016.16
LIZZANO,40.3711,17.4341,35198,152055.36,Italy,Puglia,ITF4,Italy,25342.56
MANDURIA,40.3981,17.6542,47789,206448.48,Italy,Puglia,ITF4,Italy,34408.08
MARTINA_FRANCA,40.7228,17.3252,47023,203139.36,Italy,Puglia,ITF4,Italy,33856.56
MARUGGIO,40.3134,17.5757,18000,77760,Italy,Puglia,ITF4,Italy,12960
MASSAFRA,40.5684,17.1112,41458,179098.56,Italy,Puglia,ITF4,Italy,29849.76
MONTEIASI,40.4945,17.3894,49566,214125.12,Italy,Puglia,ITF4,Italy,35687.52
MONTEMESOLA,40.5632,17.3467,6000,25920,Italy,Puglia,ITF4,Italy,4320
MOTTOLA,40.6338,17.053,19368,83669.76,Italy,Puglia,ITF4,Italy,13944.96
PALAGIANELLO,40.6013,16.9718,10000,43200,Italy,Puglia,ITF4,Italy,7200
PALAGIANO,40.5693,17.0425,15830,68385.6,Italy,Puglia,ITF4,Italy,11397.6
PULSANO_NUOVO,40.4007,17.3493,34833,150478.56,Italy,Puglia,ITF4,Italy,25079.76
SAN_GIORGIO_JONICO,40.4709,17.3859,32164,138948.48,Italy,Puglia,ITF4,Italy,23158.08
TARANTO_BELLAVISTA,40.4977,17.1829,116723,504243.36,Italy,Puglia,ITF4,Italy,84040.56
TARANTO_GENNARINI,40.4288,17.2553,226667,979201.44,Italy,Puglia,ITF4,Italy,163200.24
TORRICELLA,40.3238,17.4901,10000,43200,Italy,Puglia,ITF4,Italy,7200
CAROVIGNO_CONSORTILE,40.7172,17.746184,69805,301557.6,Italy,Puglia,ITF4,Italy,50259.6
CEGLIE_MESSAPICA,40.6323,17.5396,33279,143765.28,Italy,Puglia,ITF4,Italy,23960.88
CISTERNINO,40.7345,17.4335,12203,52716.96,Italy,Puglia,ITF4,Italy,8786.16
FASANO_FORCATELLE,40.8471,17.4345,43845,189410.4,Italy,Puglia,ITF4,Italy,31568.4
FRANCAVILLA_FONTANA,40.5402,17.5738,49142,212293.44,Italy,Puglia,ITF4,Italy,35382.24
LATIANO,40.562,17.7233,21599,93307.68,Italy,Puglia,ITF4,Italy,15551.28
MESAGNE,40.5684,17.8023,38008,164194.56,Italy,Puglia,ITF4,Italy,27365.76
ORIA,40.4904,17.6575,22461,97031.52,Italy,Puglia,ITF4,Italy,16171.92
OSTUNI,40.7722,17.5961,64912,280419.84,Italy,Puglia,ITF4,Italy,46736.64
SANDONACI,40.4399,17.9145,7700,33264,Italy,Puglia,ITF4,Italy,5544
SAN_PANCRAZIO_SALENTINO,40.4246,17.8633,14030,60609.6,Italy,Puglia,ITF4,Italy,10101.6
SAN_PIETRO_VERNOTICO,40.49,18.0106,30451,131548.32,Italy,Puglia,ITF4,Italy,21924.72
TORCHIAROLO,40.5144,18.0751,22800,98496,Italy,Puglia,ITF4,Italy,16416
TORRE_SANTA_SUSANNA,40.4509,17.761,28749,124195.68,Italy,Puglia,ITF4,Italy,20699.28
VILLA_CASTELLI,40.5737,17.4739,8774,37903.68,Italy,Puglia,ITF4,Italy,6317.28
ARADEO,40.1357,18.1332,10000,43200,Italy,Puglia,ITF4,Italy,7200
CARMIANO,40.3592,18.0481,16543,71465.76,Italy,Puglia,ITF4,Italy,11910.96
CARPIGNANO_SALENTINO,40.2244,18.34582,16651,71932.32,Italy,Puglia,ITF4,Italy,11988.72
CASARANO_NUOVO,40.00483078,18.14203769,58894,254422.08,Italy,Puglia,ITF4,Italy,42403.68
CASTRO,40.0229,18.3835,24496,105822.72,Italy,Puglia,ITF4,Italy,17637.12
COLLEPASSO,40.0821,18.1531,7285,31471.2,Italy,Puglia,ITF4,Italy,5245.2
COPERTINO,40.2411,18.0384,68173,294507.36,Italy,Puglia,ITF4,Italy,49084.56
GALATINA,40.1853,18.1892,34100,147312,Italy,Puglia,ITF4,Italy,24552
GALATONE,40.1578,18.0643,23389,101040.48,Italy,Puglia,ITF4,Italy,16840.08
GALLIPOLI,40.0679,18.0252,79000,341280,Italy,Puglia,ITF4,Italy,56880
LECCE,40.3655,18.2249,195368,843989.76,Italy,Puglia,ITF4,Italy,140664.96
LIZZANELLO,40.3055,18.2243,30103,130044.96,Italy,Puglia,ITF4,Italy,21674.16
MAGLIE_CONSORTILE,40.1272,18.2773,73630,318081.6,Italy,Puglia,ITF4,Italy,53013.6
MELENDUGNO,40.2974,18.3829,43662,188619.84,Italy,Puglia,ITF4,Italy,31436.64
MONTESANO_SALENTINO,39.9924,18.3172,9836,42491.52,Italy,Puglia,ITF4,Italy,7081.92
MORCIANO_DI_LEUCA,39.8419,18.2963,24689,106656.48,Italy,Puglia,ITF4,Italy,17776.08
NARDO,40.1935,17.9672,78268,338117.76,Italy,Puglia,ITF4,Italy,56352.96
NEVIANO,40.1122,18.1272,7000,30240,Italy,Puglia,ITF4,Italy,5040
NOVOLI,40.3715,18.0379,10932,47226.24,Italy,Puglia,ITF4,Italy,7871.04
POGGIARDO,40.0414,18.3771,9800,42336,Italy,Puglia,ITF4,Italy,7056
PRESICCE,39.8766,18.2917,15872,68567.04,Italy,Puglia,ITF4,Italy,11427.84
SALICE_SALENTINO,40.4038,17.9883,26714,115404.48,Italy,Puglia,ITF4,Italy,19234.08
SAN_CESARIO_DI_LECCE,40.3164,18.1581,36830,159105.6,Italy,Puglia,ITF4,Italy,26517.6
SPECCHIA,39.941,18.3063,4989,21552.48,Italy,Puglia,ITF4,Italy,3592.08
SQUINZANO,40.4426,18.0566,30033,129742.56,Italy,Puglia,ITF4,Italy,21623.76
