WWTP name,Latitude,Longitude,Capacity (p.e),N kg/per year,country,province,nuts2_id,country_code
Centralna Oczyszczalnia Ścieków w Krzeszowicach,50.1275,19.6454,36000,157680.0,Poland,Małopolskie,PL21,Poland
Komorów,50.3372,20.0069,49000,214620.0,Poland,Małopolskie,PL21,Poland
Oczyszczalnia Miasta Rabka -Zdrój,49.6258,19.9997,32600,142788.0,Poland,Małopolskie,PL21,Poland
Brzesko (Przemysłowa Oczyszczalnia Ścieków Carlberg Supply Company Polska S.A.),49.9669,20.62068,141100,618018.0,Poland,Małopolskie,PL21,Poland
Oczyszczalnia Ścieków w Brzeszczach,49.9795,19.128,26000,113880.0,Poland,Małopolskie,PL21,Poland
Oczyszczalnia Sp. z o.o.,50.027,19.4402,18500,81030.0,Poland,Małopolskie,PL21,Poland
Czarny Dunajec,49.4497,20.3192,10500,45990.0,Poland,Małopolskie,PL21,Poland
Oczyszczalnia Ścieków w Mszanie Dolnej,49.684,20.05,22500,98550.0,Poland,Małopolskie,PL21,Poland
PS-600,49.8774,19.6749,3000,13140.0,Poland,Małopolskie,PL21,Poland
Velvet Care Sp. z o.o.,50.368,19.5558,6700,29346.0,Poland,Śląskie,PL22,Poland
Dobczyce,49.89079,20.10806,37217,163010.46,Poland,Małopolskie,PL21,Poland
Oczyszczalnia Ścieków w Biertowicach,49.8784,19.799,19283,84459.54,Poland,Małopolskie,PL21,Poland
Oczyszczalnia Ścieków Niepołomice,50.0359,20.1892,38475,168520.5,Poland,Małopolskie,PL21,Poland
Oczyszczalnia Ścieków Podłęże - Zachód,50.02558,20.1695,16667,73001.46,Poland,Małopolskie,PL21,Poland
Oczyszczalnia Ścieków w miejscowości Bartkowa-Posadowa,49.7548,20.7552,5000,21900.0,Poland,Małopolskie,PL21,Poland
Oczyszczalnia Ścieków w miejscowości Rożnów,49.776,20.6957,3000,13140.0,Poland,Małopolskie,PL21,Poland
Oczyszczalnia Ścieków w miejscowości Gródek nad Dunajcem,49.7454,20.7318,3212,14068.56,Poland,Małopolskie,PL21,Poland
Oczyszczalnia Ścieków w miejscowości Sienna,49.7144,20.7005,2800,12264.0,Poland,Małopolskie,PL21,Poland
Oczyszczalnia Ścieków w miejscowości Tropie,49.7938,20.6716,3000,13140.0,Poland,Małopolskie,PL21,Poland
Słomniki,50.237,20.087,9840,43099.2,Poland,Małopolskie,PL21,Poland
Dąbrowa Tarnowska,50.1764,20.9697,20000,87600.0,Poland,Małopolskie,PL21,Poland
Limanowa,49.7351,20.3978,27300,119574.0,Poland,Małopolskie,PL21,Poland
OSM w Limanowej,49.7398,20.387,3905,17103.9,Poland,Małopolskie,PL21,Poland
"Oczyszczalnia Ścieków Muszyna, ul. Lipowa 9, 33-370 Muszyna",49.7398,20.387,14950,65481.0,Poland,Małopolskie,PL21,Poland
Szczawnica,49.4291,20.4437,15500,67890.0,Poland,Małopolskie,PL21,Poland
Komunalna Oczyszczalnia Ścieków w Wolbromiu,50.3786,19.7466,18000,78840.0,Poland,Małopolskie,PL21,Poland
Kasinka Mała,49.7118,20.0039,9372,41049.36,Poland,Małopolskie,PL21,Poland
Stryszów,49.8229,19.6048,8750,38325.0,Poland,Małopolskie,PL21,Poland
Ciężkowice,49.7908,20.9766,6600,28908.0,Poland,Małopolskie,PL21,Poland
Bogoniowice,49.8046,20.9742,1200,5256.0,Poland,Małopolskie,PL21,Poland
Oczyszczalnia Alwernia,50.0488,19.5324,3847,16849.86,Poland,Małopolskie,PL21,Poland
Bukowno,50.2733,19.4424,11275,49384.5,Poland,Śląskie,PL22,Poland
Szerzyny - Nadole,49.79908,21.2692,4489,19661.82,Poland,Podkarpackie,PL82,Poland
Gminna Oczyszczalnia Ścieków W Jurkowie,49.5032,20.4217,4400,19272.0,Poland,Małopolskie,PL21,Poland
Oczyszczalnia Ścieków w Charsznicy,50.4022,19.9452,7175,31426.5,Poland,Małopolskie,PL21,Poland
Gdów,49.9055,20.2227,8480,37142.4,Poland,Małopolskie,PL21,Poland
Pierzchów,49.938,20.2976,800,3504.0,Poland,Małopolskie,PL21,Poland
Tymbark MWS,49.7386,20.3319,75574,331014.12,Poland,Małopolskie,PL21,Poland
BIOK250,49.434,20.1946,180,788.4,Poland,Małopolskie,PL21,Poland
Proszowice,50.1941,20.3109,12040,52735.2,Poland,Małopolskie,PL21,Poland
Tuchów,49.9026,21.0436,28000,122640.0,Poland,Małopolskie,PL21,Poland
Ujanowice,49.748,20.5655,3750,16425.0,Poland,Małopolskie,PL21,Poland
Wola Szczucińska,50.3154,21.0985,9752,42713.76,Poland,Małopolskie,PL21,Poland
Rytro,49.49,20.6751,5600,24528.0,Poland,Małopolskie,PL21,Poland
Jabłonka,49.4674,19.6851,15140,66313.2,Poland,Małopolskie,PL21,Poland
Spytkowice,50.0074,19.5471,2400,10512.0,Poland,Małopolskie,PL21,Poland
